company,individual,role,start_date,end_date,is_current,is_leadership,littlesis_person_id,littlesis_company_id,company_matched_name
Coal,Chris Golledge,Secretary (NSW),,,True,False,398799,398788,Australian Coal Preparation Society
Coal,Tristan Botha,,,,True,False,398803,398788,Australian Coal Preparation Society
Coal,Darren Mathewson,LOC Chairperson,,,True,False,398800,398788,Australian Coal Preparation Society
Coal,Julie-Anne Homan,National Secretariat,,,True,False,398797,398788,Australian Coal Preparation Society
Coal,Jodie Mortimer,Accounts,,,True,False,398798,398788,Australian Coal Preparation Society
Coal,Dan Pattinson,Education/Publications,,,True,False,398794,398788,Australian Coal Preparation Society
Coal,Dale Hoffmann,ACIRS,,,True,False,398796,398788,Australian Coal Preparation Society
Coal,Matt Robbins,Member Services/Website,,,True,False,398795,398788,Australian Coal Preparation Society
Coal,Chris Thornton,Office,,,True,False,398793,398788,Australian Coal Preparation Society
Coal,Glenn Sherritt,Technical/QLD Chairman,,,True,True,398792,398788,Australian Coal Preparation Society
Coal,Terry Wex,Secretary/Contacts,,,True,False,398791,398788,Australian Coal Preparation Society
Coal,Neil Gibbs,Treasurer,,,True,False,398790,398788,Australian Coal Preparation Society
Coal,Luke Vidal,Chairman,,,True,True,398789,398788,Australian Coal Preparation Society
Coal,Noel Simento,Director,2011-08-03,,True,True,379583,379573,Australian Carbon Innovation
Coal,Kirstyn Krausz,Membership Support Manager,,,True,True,379581,379573,Australian Carbon Innovation
Coal,Gerald Leo Morvell,Chairperson,2009-12-24,,True,False,379578,379573,Australian Carbon Innovation
Coal,John Marshall Burgess,Director,2009-12-24,2018-11-29,False,True,379582,379573,Australian Carbon Innovation
Coal,Phillip Clyde Roberts Gurney,Director,2015-12-04,,True,True,379579,379573,Australian Carbon Innovation
Coal,Brian Davey,CEO,,,True,True,379577,379573,Australian Carbon Innovation
Coal,David McManus,Research Investment Manager,,,True,True,379580,379573,Australian Carbon Innovation
Coal Co,Grant J Schlamp,Vice President / Head,2016-00-00,,,True,309056,283844,Westmoreland Coal Co
Coal Co,Gary A Kohn,CFO,2016-00-00,,,False,299241,283844,Westmoreland Coal Co
Coal Co,Dondi Kratzenstein,Vice President / Head,2016-00-00,,,True,299434,283844,Westmoreland Coal Co
Coal Co,Matthew Levar,Vice President / Head,2016-00-00,,,True,300739,283844,Westmoreland Coal Co
Coal Co,John Jutila,Vice President / Head,2016-00-00,,,True,298229,283844,Westmoreland Coal Co
Coal Co,Nathan M Troup,"Chief Accounting Officer, Corporate Controller",,,,True,312114,283844,Westmoreland Coal Co
Coal Co,Robert C Flexon,Director,2016-00-00,,,True,6177,283844,Westmoreland Coal Co
Coal Co,Robert C Scharp,,2011-00-00,,,False,64294,283844,Westmoreland Coal Co
Coal Co,Mary A Hauck,Vice President / Head,2014-00-00,,,True,296236,283844,Westmoreland Coal Co
Coal Co,Jeffrey Stein,,2016-00-00,,,False,121354,283844,Westmoreland Coal Co
Coal Co,Jan B Packwood,Director,,,,True,305493,283844,Westmoreland Coal Co
Coal Co,Joseph Earl Micheletti,Sr Vice President - Coal Operations,,2015-00-00,,True,303396,283844,Westmoreland Coal Co
Coal Co,Kevin A Paprzycki,Chief Financial Officer and Treasurer,,,,True,305625,283844,Westmoreland Coal Co
Coal Co,John Schadan,Executive Vice President,,,,True,308937,283844,Westmoreland Coal Co
Coal Co,Robert A Tinstman,Director,2016-00-00,,,True,311798,283844,Westmoreland Coal Co
Coal Co,Terry Bachynski,,2014-00-00,,,False,286321,283844,Westmoreland Coal Co
Coal Co,Thomas G Durham,Vice President - Planning & Engineering,,2015-00-00,,True,292623,283844,Westmoreland Coal Co
Coal Co,Craig R Mackus,Independent Director,2016-00-00,,,True,64290,283844,Westmoreland Coal Co
Coal Co,Jennifer M Barton,Vice President / Head,,2015-00-00,,True,286723,283844,Westmoreland Coal Co
Coal Co,Jennifer S Grafton,"General Counsel, Secretary",,,,False,295286,283844,Westmoreland Coal Co
Coal Co,Douglas P Kathol,Treasurer & Vice President-Development,,2015-00-00,,True,298444,283844,Westmoreland Coal Co
Coal Co,Michael G Hutchinson,Independent Director,,,,True,321513,283844,Westmoreland Coal Co
Coal Co,Gail E Hamilton,Director,,,,True,3176,283844,Westmoreland Coal Co
Coal Co,Jonathan S Barr,Vice President-Sales & Power-Englewood,,2015-00-00,,True,286661,283844,Westmoreland Coal Co
Coal Co,Keith E Alessi,Chief Executive Officer & Director General,,2015-00-00,,True,285616,283844,Westmoreland Coal Co
Coal Co,Allen R. Boyd,Secretary,,,False,False,275933,275702,"Choctaw, Oklahoma and Gulf Railroad"
Coal Co,George E. Starr,Treasurer,,,False,False,275923,275702,"Choctaw, Oklahoma and Gulf Railroad"
Coal Co,Jefferson Davis Bradford,chief officer,,,False,True,275922,275702,"Choctaw, Oklahoma and Gulf Railroad"
Coal Co,Francis I. Gowen,President,1894-00-00,,,True,275921,275702,"Choctaw, Oklahoma and Gulf Railroad"
Coal Co,James Webb Throckmorton,co-receiver,,1894-00-00,,False,275917,275702,"Choctaw, Oklahoma and Gulf Railroad"
Coal Co,George R. Kirkbride,President,1888-00-00,,,True,275916,275702,"Choctaw, Oklahoma and Gulf Railroad"
Coal Co,James Franklin Holden,Vice president,1901-07-00,,,True,275703,275702,"Choctaw, Oklahoma and Gulf Railroad"
Coal Co,Yoshio Esaki,Director,,,True,True,365135,365136,Japan Coal Development Co. Ltd.
Coal Co,Yu Guan,Chairman,,,False,True,372790,372794,Yueyang Sinopec & Shell Coal Gasification Co Ltd
Coal Coalition,Stephen L Miller,President & CEO,1994-00-00,2012-00-00,False,True,230464,44878,American Coalition for Clean Coal Electricity
Coal Coalition,Michael J Ward,Board Member,,,True,True,4482,44878,American Coalition for Clean Coal Electricity
Coal Coalition,Mike Duncan,President & CEO,2012-09-10,,True,True,68746,44878,American Coalition for Clean Coal Electricity
Coal Corp,KAI XIA,,,,True,False,384164,220996,Corsa Coal Corp.
Coal Corp,ROBERT C. STURDIVANT,,,,True,False,382862,220996,Corsa Coal Corp.
Coal Corp,BETSY WRIGHT,,,,True,False,385994,220996,Corsa Coal Corp.
Coal Corp,KIM SHICK,,,,True,False,384002,220996,Corsa Coal Corp.
Coal Corp,KIMBERLY A. RUSSIAN,,,,True,False,383999,220996,Corsa Coal Corp.
Coal Corp,ROBERT JAMES SCOTT,,,,True,False,382841,220996,Corsa Coal Corp.
Coal Corp,H Richard Howie,Comptroller,2015-00-00,,False,False,297221,220996,Corsa Coal Corp.
Coal Corp,Peter V Merritts,CEO,2015-00-00,,True,True,303284,220996,Corsa Coal Corp.
Coal Corp,Jason A Prater,Comptroller,2016-00-00,,False,False,306785,220996,Corsa Coal Corp.
Coal Corp,Joseph A Gallo,Executive / Senior Vice President,2013-00-00,,False,True,321128,220996,Corsa Coal Corp.
Coal Corp,Robert Scott,Director,,2015-00-00,,True,331267,220996,Corsa Coal Corp.
Coal Corp,STEVE MEEHAN,,,,True,False,382469,220996,Corsa Coal Corp.
Coal Corp,ROBERT T. BOTTEGAL,,,,True,False,382817,220996,Corsa Coal Corp.
Coal Corp,BOBBY BODENSCHATZ,,,,True,False,385960,220996,Corsa Coal Corp.
Coal Corp,George G Dethlefsen,CEO,2014-00-00,,False,True,291849,220996,Corsa Coal Corp.
Coal Corp,George G. Dethlefson,CEO & Director,,2015-00-00,,True,291850,220996,Corsa Coal Corp.
Coal Corp,Keith D Dyke,CEO,2013-00-00,,False,True,292686,220996,Corsa Coal Corp.
Coal Corp,Michael J Harrison,Director,,,False,True,296118,220996,Corsa Coal Corp.
Coal Corp,Ronald Helton,Vice President / Head,2016-00-00,,False,True,296459,220996,Corsa Coal Corp.
Coal Corp,Kevin M. Harrigan,,,,False,False,386404,220996,Corsa Coal Corp.
Coal Corp,George Stovash Ronald,Director,,,True,True,310849,220996,Corsa Coal Corp.
Coal Corp,Robert Norman Scott,Director,2009-00-00,,False,True,322814,220996,Corsa Coal Corp.
Coal Corp,Daniel Smith,Director,,2015-00-00,,True,331286,220996,Corsa Coal Corp.
Coal Corp,Corbin J Robertson III,Director (Board of Directors),2016-00-00,,False,True,123365,220996,Corsa Coal Corp.
Coal Corp,KEVIN MICHAEL HARRIGAN,,,,True,False,384027,220996,Corsa Coal Corp.
Coal Corp,FRED CUSHMORE,,,,True,False,385019,220996,Corsa Coal Corp.
Coal Corp,CURT MEARS,,,,True,False,385558,220996,Corsa Coal Corp.
Coal Corp,Donald L Evans,Principal & Sr Partner,,2015-00-00,,False,330912,220996,Corsa Coal Corp.
Coal Corp,John Hunter Craig,Director,,,True,True,320747,220996,Corsa Coal Corp.
Coal Corp,Warren S Hawkins,Principal & Sr Partner,,2015-00-00,,False,317931,220996,Corsa Coal Corp.
Coal Corp,Alan Michael De'ath,Director (Board of Directors),2016-00-00,,True,True,291533,220996,Corsa Coal Corp.
Coal Corp,Arthur Einav,Director,,,False,True,292845,220996,Corsa Coal Corp.
Coal Corp,Malcolm Campbell,Chief Executive Officer,,2015-00-00,,True,289082,220990,Buffalo Coal Corp
Coal Corp,Kevern Mattison,General Manager,,2015-00-00,,True,302436,220990,Buffalo Coal Corp
Coal Corp,John Wallington,Director (Board of Directors),,2015-00-00,,True,313065,220990,Buffalo Coal Corp
Coal Corp,Eddie Scholtz,Director (Board of Directors),,2015-00-00,,True,309151,220990,Buffalo Coal Corp
Coal Corp,Sarah Williams,Chief Finacial Officer,,2015-00-00,,True,323426,220990,Buffalo Coal Corp
Coal Corp,Craig Roy Wiggill,Director (Board of Directors),,2015-00-00,,True,313639,220990,Buffalo Coal Corp
Coal Corp,Lorraine Harrison,Corporate Secretary,,2015-00-00,,False,296117,220990,Buffalo Coal Corp
Coal Corp,David Thomas,Director (Board of Directors),,2015-00-00,,True,323142,220990,Buffalo Coal Corp
Coal Corp,Robert Francis,Director (Board of Directors),,2015-00-00,,True,321086,220990,Buffalo Coal Corp
Coal Corp,Al J Kroontje,Chairman,,,True,True,98792,98807,Cobalt Coal Corp.
Coal Council,Brad Crabtree,advisor,,,,False,414470,227279,National Coal Council
Coal Council,Charles S. McNeil,member,,,False,False,247499,227279,National Coal Council
Coal Council,Michael G Mueller,"past chairman, current board member",,,True,True,120528,227279,National Coal Council
Coal Development,Yoshio Esaki,Director,,,True,True,365135,365136,Japan Coal Development Co. Ltd.
Coal Management,Ralph Northey,Environment and Community Manager,,,True,True,367531,367529,Bulga Coal Management Pty Ltd
Coal Management,Geoff Kelly,Operations Manager,,,True,True,367530,367529,Bulga Coal Management Pty Ltd
Coal Resources,"Patrick J Bartels, Jr.",Director,2016-10-00,,True,True,432993,793,"Arch Resources, Inc."
Coal Resources,Dave Freudenthal,,2011-12-00,,True,False,34491,793,"Arch Resources, Inc."
Coal Resources,Steven F Leer,Chairman,,,False,True,6931,793,"Arch Resources, Inc."
Coal Resources,Steven F Leer,CEO,1992-00-00,,False,True,6931,793,"Arch Resources, Inc."
Coal Resources,Steven F Leer,Director,1992-00-00,,False,True,6931,793,"Arch Resources, Inc."
Coal Resources,Brian J Jennings,Director,2006-00-00,,False,True,10529,793,"Arch Resources, Inc."
Coal Resources,James R Boyd,Director,1990-00-00,,False,True,3293,793,"Arch Resources, Inc."
Coal Resources,Robert G Potter,Director,2001-00-00,,False,True,10528,793,"Arch Resources, Inc."
Coal Resources,A Michael Perry,Director,1998-00-00,,False,True,10527,793,"Arch Resources, Inc."
Coal Resources,Allen R Kelley,VP - Human Resources,2014-03-00,,True,True,190855,793,"Arch Resources, Inc."
Coal Resources,James A Sabala,,2015-02-00,,True,False,190854,793,"Arch Resources, Inc."
Coal Resources,Frank M Burke,Director,2000-00-00,,False,True,8129,793,"Arch Resources, Inc."
Coal Resources,Thomas A Lockhart,Director,2003-00-00,,False,True,10530,793,"Arch Resources, Inc."
Coal Resources,Jeffrey W Strobel,"Vice Pres, Bus Dev & Strategy",2011-10-00,,True,False,121936,793,"Arch Resources, Inc."
Coal Resources,George C Morris III,,2012-03-00,,True,False,121935,793,"Arch Resources, Inc."
Coal Resources,John A Ziegler,Vice President - HR,2012-04-00,,True,True,121934,793,"Arch Resources, Inc."
Coal Resources,Paul T Hanrahan,,2012-06-00,,True,False,3501,793,"Arch Resources, Inc."
Coal Resources,Kenneth D Cochran,Sr VP - Operations,2012-08-00,,True,True,121933,793,"Arch Resources, Inc."
Coal Resources,Wendy Hutchinson,Environmental compliance,,,True,False,103872,793,"Arch Resources, Inc."
Coal Resources,Douglas H Hunt,Director,1995-00-00,,True,True,10531,793,"Arch Resources, Inc."
Coal Resources,James R Boyd,Chairman of the Board,1998-00-00,2006-00-00,False,True,3293,793,"Arch Resources, Inc."
Coal Resources,David B Peugh,Vice President - Bus Dev,,,True,True,64414,793,"Arch Resources, Inc."
Coal Resources,John W Lorson,Vice President,,,True,True,64413,793,"Arch Resources, Inc."
Coal Resources,John W Lorson,Chief Accounting Officer,,,True,True,64413,793,"Arch Resources, Inc."
Coal Resources,Deck Slone,VP/Govt Investor & Public Aff,,,True,True,64412,793,"Arch Resources, Inc."
Coal Resources,Sheila B Feldman,VP - Human Resources,,,True,True,64411,793,"Arch Resources, Inc."
Coal Resources,C Henry Besten Jr,Senior VP-Strategic Dev,,,True,True,64410,793,"Arch Resources, Inc."
Coal Resources,David N Warnecke,VP-Marketing & Trading,,,True,True,64409,793,"Arch Resources, Inc."
Coal Resources,John T Drexler,CFO,2008-05-00,,True,False,64408,793,"Arch Resources, Inc."
Coal Resources,John T Drexler,Senior Vice President,2008-05-00,,True,True,64408,793,"Arch Resources, Inc."
Coal Resources,J Thomas Jones,,2010-07-00,,True,False,64407,793,"Arch Resources, Inc."
Coal Resources,Peter I Wold,,2010-07-00,,True,False,64406,793,"Arch Resources, Inc."
Coal Resources,John Snider,Lobbyist,,,,False,27772,793,"Arch Resources, Inc."
Coal Resources,Thomas Altmeyer,Lobbyist,,,,False,27771,793,"Arch Resources, Inc."
Coal Resources,Wes M Taylor,Director,2005-00-00,,True,True,3815,793,"Arch Resources, Inc."
Coal Resources,Theodore D Sands,Director,1999-00-00,,True,True,10526,793,"Arch Resources, Inc."
Coal Resources,Patricia Fry Godley,Director,2004-00-00,,True,True,10525,793,"Arch Resources, Inc."
Coal Resources,John W Eaves,Director,2006-00-00,,True,True,10532,793,"Arch Resources, Inc."
Coal Resources,Robert J Messey,Senior Vice President,,,True,True,10535,793,"Arch Resources, Inc."
Coal Resources,Robert J Messey,CFO,,,True,False,10535,793,"Arch Resources, Inc."
Coal Resources,Robert G Jones,Secretary,,,True,False,10534,793,"Arch Resources, Inc."
Coal Resources,Robert G Jones,Vice President (Law),,,True,True,10534,793,"Arch Resources, Inc."
Coal Resources,Robert G Jones,General Counsel,,,True,False,10534,793,"Arch Resources, Inc."
Coal Resources,Paul A Lang,Senior Vice President (Operations),,,True,True,10533,793,"Arch Resources, Inc."
Coal Resources,John W Eaves,President,,,True,True,10532,793,"Arch Resources, Inc."
Coal Resources,John W Eaves,COO,,,True,False,10532,793,"Arch Resources, Inc."
Coal Resources,Robert O Agbede,Board member ,2022-00-00,,True,True,210656,210850,CNX Coal Resources LP
Coal Resources,Nicole R Bagnell,,,,,False,210855,210850,CNX Coal Resources LP
Coal Resources,Martha Wiegand,General Counsel,2015-06-01,2015-00-00,False,False,210845,210850,CNX Coal Resources LP
Coal Resources,Ian Plimer,Director,2012-00-00,,True,True,203704,359325,Queensland Coal Investment Holdings Ltd
Coal Resources,Serafino Iacono,director,,,True,True,207067,207066,Pacific Coal Resources
Coal Resources,Ronald Pantin,director,,,True,True,207063,207066,Pacific Coal Resources
Coal Resources,Andrew Walker,Director,2003-00-00,,,True,390496,412624,RiTract Ltd
Coal Resources,Andrew Walker,Founder,2005-00-00,,,True,390496,412624,RiTract Ltd
Coal Sales,Rob Potter,President,1994-03-00,,True,True,400838,400837,Tri-Star Coal Sales Company
Coal Sales,Melody L Potter,Vice President,2000-00-00,,True,True,135980,400837,Tri-Star Coal Sales Company
Coal Services,Jonathan Vandervoort,Company Secretary,2001-04-00,2008-10-00,False,False,367079,364889,Port Waratah Coal Services Limited
Coal Services,Jonathan Vandervoort,Chief Financial Officer,2001-04-00,2008-10-00,False,True,367079,364889,Port Waratah Coal Services Limited
Coal Services,Eileen Doyle,Chairman,1998-12-00,2009-10-00,False,True,378319,364889,Port Waratah Coal Services Limited
Coal Services,Geoff Crowe,,,,False,False,367080,364889,Port Waratah Coal Services Limited
Coal Services,Hennie du Plooy,CEO,2011-00-00,,True,True,365130,364889,Port Waratah Coal Services Limited
Coal Services,John Richards,Alternate Director,,,True,True,366896,364889,Port Waratah Coal Services Limited
Coal Services,Anthony Pitt,Director,2010-01-00,,,True,365203,364889,Port Waratah Coal Services Limited
Coal Services,H. Okamoto,Director,2013-03-00,,,True,365200,364889,Port Waratah Coal Services Limited
Coal Services,Ken R Moore,Director,2016-02-00,,,True,365191,364889,Port Waratah Coal Services Limited
Coal Services,Brett F Lewis,Director,2016-07-00,,,True,365137,364889,Port Waratah Coal Services Limited
Coal Services,Yoshio Esaki,Director,2017-11-00,,True,True,365135,364889,Port Waratah Coal Services Limited
Coal Services,Penny Winn,Chair,2015-06-00,2019-12-02,False,False,365131,364889,Port Waratah Coal Services Limited
Coal Services,Mark Griggs,Electrical Engineer,,,True,False,398773,398757,SADA Services Pty Ltd
Coal Services,Steve O'Brien,Group Health and Safety Coordinator,,,True,False,398772,398757,SADA Services Pty Ltd
Coal Services,Ange Piacentin,Finance Manager,,,True,True,398771,398757,SADA Services Pty Ltd
Coal Services,David Dunbier,Logistics Services Manager,,,True,True,398769,398757,SADA Services Pty Ltd
Coal Services,Phillip Dunbier,Transport & Equipment Manager,,,True,True,398770,398757,SADA Services Pty Ltd
Coal Services,Mark Brackenbury,Non-Executive Director,,,True,True,398767,398757,SADA Services Pty Ltd
Coal Services,Peter Dunbier,General Manager CHPP Process & Design,,,True,True,398768,398757,SADA Services Pty Ltd
Coal Services,Tony McFadden,Chief Executive Officer,,,True,True,398766,398757,SADA Services Pty Ltd
Coal Services,Keith Dunbier,Keith Dunbier,,,True,False,398765,398757,SADA Services Pty Ltd
Coal Services Group,Mark Griggs,Electrical Engineer,,,True,False,398773,398757,SADA Services Pty Ltd
Coal Services Group,Steve O'Brien,Group Health and Safety Coordinator,,,True,False,398772,398757,SADA Services Pty Ltd
